,0
0,59.326171875
1,61.5234375
2,60.05859375
3,52.734375
4,58.9599609375
5,70.6787109375
6,71.4111328125
7,58.2275390625
8,49.072265625
9,48.33984375
10,47.2412109375
11,49.8046875
12,57.861328125
13,56.396484375
14,53.1005859375
15,54.5654296875
16,52.734375
17,52.3681640625
18,49.8046875
19,52.734375
20,60.4248046875
21,66.650390625
22,62.6220703125
23,55.6640625
24,55.6640625
25,50.9033203125
26,48.33984375
27,49.8046875
28,54.931640625
29,54.931640625
30,53.466796875
31,49.8046875
32,51.26953125
33,69.580078125
34,66.650390625
35,62.255859375
36,62.255859375
37,55.6640625
38,56.0302734375
39,60.05859375
40,62.6220703125
41,61.1572265625
42,60.05859375
43,62.98828125
44,58.2275390625
45,47.607421875
46,47.9736328125
47,50.9033203125
48,53.466796875
49,53.466796875
50,57.12890625
51,59.6923828125
52,53.466796875
53,48.33984375
54,52.734375
55,54.931640625
