,0
0,83.49609375
1,82.763671875
2,75.439453125
3,66.2841796875
4,58.9599609375
5,57.12890625
6,58.59375
7,50.1708984375
8,67.0166015625
9,63.720703125
10,69.2138671875
11,71.77734375
12,61.1572265625
13,54.931640625
14,56.7626953125
15,60.791015625
16,64.453125
17,57.861328125
18,57.12890625
19,73.2421875
20,72.1435546875
21,62.255859375
22,81.6650390625
23,83.49609375
24,81.298828125
25,82.3974609375
26,86.7919921875
27,78.7353515625
28,79.4677734375
29,81.6650390625
30,78.7353515625
31,68.4814453125
32,56.396484375
33,68.84765625
34,75.439453125
35,74.3408203125
36,75.0732421875
37,74.70703125
38,74.70703125
39,67.7490234375
40,63.720703125
41,67.0166015625
42,72.1435546875
43,74.70703125
44,73.2421875
