,0
0,64.453125
1,61.5234375
2,61.8896484375
3,62.6220703125
4,63.720703125
5,59.6923828125
6,56.396484375
7,60.791015625
8,63.720703125
9,64.453125
10,65.91796875
11,83.49609375
12,61.1572265625
13,58.2275390625
14,60.05859375
15,63.3544921875
16,69.9462890625
17,66.650390625
18,67.3828125
19,76.904296875
20,65.5517578125
21,70.6787109375
22,78.0029296875
23,83.8623046875
24,88.2568359375
25,94.8486328125
26,69.9462890625
27,64.453125
28,69.9462890625
29,76.904296875
30,86.7919921875
31,104.00390625
32,96.6796875
33,87.158203125
34,68.84765625
35,57.12890625
36,63.720703125
37,68.115234375
38,69.9462890625
39,70.6787109375
40,71.77734375
41,77.2705078125
42,83.49609375
43,76.171875
44,76.171875
45,73.974609375
46,78.369140625
47,74.3408203125
48,76.171875
49,60.05859375
50,64.8193359375
51,74.70703125
52,77.63671875
53,77.63671875
54,75.439453125
55,69.580078125
56,84.5947265625
57,75.439453125
58,71.044921875
59,68.115234375
60,69.2138671875
61,81.6650390625
62,63.720703125
63,62.98828125
64,57.861328125
65,56.396484375
66,56.396484375
67,54.19921875
