,0
0,60.791015625
1,64.453125
2,68.115234375
3,74.3408203125
4,72.1435546875
5,69.9462890625
6,80.9326171875
7,81.6650390625
8,80.56640625
9,79.1015625
10,77.2705078125
11,62.6220703125
12,62.255859375
13,60.05859375
14,60.791015625
15,62.6220703125
16,63.720703125
17,64.453125
18,52.001953125
19,56.396484375
20,59.6923828125
21,58.59375
22,56.396484375
23,53.466796875
24,56.0302734375
25,72.8759765625
26,54.931640625
27,53.8330078125
28,55.6640625
29,58.59375
30,60.05859375
31,55.6640625
32,59.6923828125
33,65.91796875
34,62.6220703125
35,62.98828125
36,60.05859375
37,63.720703125
38,75.439453125
39,73.974609375
40,73.974609375
41,74.70703125
42,62.98828125
43,63.3544921875
44,62.98828125
45,63.720703125
46,67.0166015625
47,64.453125
48,61.8896484375
49,56.7626953125
50,55.6640625
51,58.9599609375
