,0
0,53.466796875
1,57.12890625
2,60.05859375
3,58.59375
4,54.931640625
5,45.7763671875
6,50.537109375
7,54.5654296875
8,54.19921875
9,50.1708984375
10,46.142578125
11,52.734375
12,58.9599609375
13,55.2978515625
14,50.1708984375
15,51.26953125
16,53.466796875
17,55.6640625
18,58.59375
19,68.84765625
20,69.580078125
21,61.8896484375
22,55.6640625
23,57.12890625
24,50.537109375
25,50.537109375
26,54.931640625
27,59.326171875
28,62.98828125
29,61.1572265625
30,62.98828125
31,61.8896484375
32,60.4248046875
33,46.5087890625
34,50.1708984375
