,0
0,56.7626953125
1,60.4248046875
2,62.255859375
3,58.9599609375
4,56.396484375
5,68.4814453125
6,62.6220703125
7,63.720703125
8,64.453125
9,67.7490234375
10,63.720703125
11,54.931640625
12,48.33984375
13,47.607421875
14,49.4384765625
15,56.7626953125
16,60.4248046875
17,60.05859375
18,61.5234375
19,57.861328125
20,56.0302734375
21,53.466796875
22,55.2978515625
23,54.931640625
24,51.26953125
25,53.466796875
26,55.2978515625
27,53.8330078125
28,50.537109375
29,52.001953125
30,54.19921875
31,56.396484375
32,53.466796875
33,53.466796875
