,0
0,67.3828125
1,75.8056640625
2,72.8759765625
3,72.509765625
4,68.4814453125
5,67.0166015625
6,62.98828125
7,59.326171875
8,64.8193359375
9,73.6083984375
10,67.3828125
11,67.7490234375
12,54.931640625
13,57.4951171875
14,56.396484375
15,71.4111328125
16,75.439453125
17,70.6787109375
18,73.2421875
19,67.7490234375
20,65.91796875
21,65.185546875
22,65.91796875
23,68.84765625
24,53.8330078125
25,60.791015625
26,61.8896484375
27,65.91796875
28,60.4248046875
29,61.8896484375
30,59.326171875
31,56.0302734375
32,58.2275390625
33,54.19921875
34,52.001953125
35,51.26953125
36,53.466796875
37,66.2841796875
38,65.91796875
39,64.8193359375
40,68.4814453125
41,77.63671875
42,82.763671875
43,78.369140625
44,65.91796875
45,66.650390625
46,70.3125
47,76.5380859375
48,76.171875
49,78.369140625
50,76.904296875
51,79.4677734375
52,83.1298828125
53,83.49609375
54,80.9326171875
55,64.453125
56,64.8193359375
57,61.8896484375
58,57.861328125
59,65.91796875
60,80.56640625
61,77.63671875
62,63.720703125
63,62.98828125
64,69.9462890625
65,70.3125
66,66.650390625
67,52.001953125
68,53.1005859375
