,0
0,60.4248046875
1,62.6220703125
2,65.5517578125
3,68.84765625
4,65.5517578125
5,62.98828125
6,59.326171875
7,57.861328125
8,62.98828125
9,60.791015625
10,60.4248046875
11,53.1005859375
12,65.91796875
13,66.650390625
14,61.8896484375
15,55.2978515625
16,52.734375
17,53.466796875
18,57.12890625
19,59.6923828125
20,61.8896484375
21,62.255859375
22,65.185546875
23,71.77734375
24,68.84765625
25,65.185546875
26,59.6923828125
27,60.4248046875
28,58.59375
29,55.6640625
30,57.4951171875
31,60.05859375
32,62.255859375
33,71.044921875
34,87.5244140625
35,85.3271484375
36,76.904296875
37,62.6220703125
38,63.720703125
39,61.5234375
40,65.91796875
41,63.3544921875
42,63.3544921875
43,58.59375
44,53.8330078125
45,53.466796875
46,53.1005859375
47,55.2978515625
48,48.33984375
