,0
0,57.12890625
1,64.0869140625
2,71.044921875
3,71.77734375
4,71.77734375
5,64.453125
6,57.12890625
7,56.0302734375
8,54.19921875
9,62.6220703125
10,71.77734375
11,72.8759765625
12,72.509765625
13,71.4111328125
14,69.580078125
15,68.84765625
16,68.115234375
17,66.2841796875
18,65.91796875
19,65.91796875
20,67.3828125
21,68.115234375
22,65.91796875
23,65.185546875
24,62.98828125
25,65.91796875
26,68.4814453125
27,67.3828125
28,67.3828125
29,64.8193359375
30,58.2275390625
31,52.734375
32,50.537109375
33,51.26953125
34,68.115234375
35,71.77734375
36,73.974609375
37,74.70703125
38,75.439453125
39,73.2421875
40,71.4111328125
41,68.84765625
42,68.84765625
43,70.3125
44,71.4111328125
45,75.439453125
46,77.2705078125
47,73.974609375
48,71.77734375
49,71.4111328125
50,71.044921875
51,69.2138671875
52,69.9462890625
53,72.509765625
54,71.77734375
55,68.115234375
56,68.4814453125
57,70.3125
58,71.044921875
59,71.044921875
60,71.044921875
61,70.6787109375
62,69.580078125
63,69.2138671875
64,68.4814453125
65,71.044921875
66,70.3125
67,68.115234375
