,0
0,65.185546875
1,73.6083984375
2,75.439453125
3,64.8193359375
4,65.5517578125
5,64.453125
6,60.791015625
7,58.2275390625
8,52.001953125
9,69.580078125
10,68.115234375
11,66.650390625
12,67.3828125
13,71.044921875
14,78.7353515625
15,78.369140625
16,71.77734375
17,76.171875
18,76.171875
19,73.2421875
20,71.77734375
21,73.2421875
22,65.91796875
23,64.8193359375
24,65.185546875
25,63.720703125
26,62.6220703125
27,57.12890625
28,57.12890625
29,59.326171875
30,70.3125
31,76.171875
32,78.7353515625
33,80.2001953125
34,82.763671875
35,84.228515625
36,82.763671875
37,79.4677734375
38,79.4677734375
39,66.2841796875
40,67.3828125
41,71.4111328125
42,70.3125
43,68.115234375
44,61.1572265625
45,63.3544921875
46,60.791015625
47,65.91796875
48,62.98828125
49,75.8056640625
50,80.9326171875
51,81.298828125
52,80.56640625
53,83.1298828125
54,82.763671875
55,82.03125
56,83.49609375
57,83.8623046875
58,84.228515625
59,82.763671875
60,75.439453125
61,69.9462890625
62,67.0166015625
63,67.3828125
64,65.185546875
65,63.720703125
66,67.3828125
67,75.439453125
68,75.0732421875
69,68.84765625
70,62.98828125
71,62.98828125
72,62.255859375
73,73.6083984375
74,75.439453125
75,77.63671875
76,78.7353515625
77,76.904296875
78,70.6787109375
79,63.3544921875
80,62.98828125
81,72.509765625
82,75.8056640625
83,72.509765625
84,54.931640625
85,52.3681640625
86,51.26953125
87,52.001953125
88,72.509765625
89,78.0029296875
90,67.7490234375
91,64.453125
92,65.185546875
93,66.2841796875
94,76.904296875
95,75.0732421875
