,0
0,53.1005859375
1,57.4951171875
2,59.326171875
3,54.19921875
4,53.466796875
5,51.26953125
6,49.8046875
7,51.6357421875
8,51.6357421875
9,57.12890625
10,61.8896484375
11,56.7626953125
12,51.26953125
13,55.2978515625
14,61.8896484375
15,62.6220703125
16,58.2275390625
17,52.734375
18,54.931640625
19,78.0029296875
20,80.56640625
21,81.6650390625
22,82.3974609375
23,76.5380859375
24,73.2421875
25,71.4111328125
26,71.4111328125
27,72.1435546875
28,73.974609375
29,61.8896484375
30,76.904296875
31,75.0732421875
32,61.8896484375
33,68.84765625
34,72.1435546875
35,68.84765625
36,66.2841796875
37,56.7626953125
38,58.59375
39,61.1572265625
40,75.8056640625
41,68.84765625
42,65.91796875
43,65.5517578125
44,66.2841796875
45,64.453125
46,63.720703125
47,67.7490234375
48,65.185546875
49,69.9462890625
50,68.115234375
51,63.3544921875
52,62.98828125
53,60.4248046875
54,62.98828125
55,52.734375
56,52.001953125
57,51.6357421875
58,50.9033203125
59,50.9033203125
60,55.2978515625
61,62.98828125
62,65.185546875
63,63.720703125
64,72.1435546875
65,73.974609375
66,74.70703125
67,70.6787109375
68,69.580078125
69,69.2138671875
70,69.2138671875
71,67.7490234375
72,63.3544921875
73,75.0732421875
74,75.439453125
75,75.439453125
76,66.2841796875
77,61.8896484375
78,63.3544921875
79,63.3544921875
80,61.1572265625
81,61.8896484375
82,67.0166015625
83,65.185546875
84,55.2978515625
85,56.0302734375
86,62.6220703125
87,73.2421875
88,77.63671875
89,62.255859375
90,62.6220703125
91,59.326171875
92,60.05859375
93,57.861328125
