,0
0,68.84765625
1,71.77734375
2,74.70703125
3,73.974609375
4,73.2421875
5,72.1435546875
6,68.84765625
7,69.580078125
8,70.3125
9,69.580078125
10,68.84765625
11,69.580078125
12,71.044921875
13,71.77734375
14,70.3125
15,68.84765625
16,71.77734375
17,76.171875
18,76.171875
19,77.63671875
20,76.904296875
21,72.1435546875
22,66.650390625
23,68.115234375
24,68.4814453125
25,68.84765625
26,70.6787109375
27,72.509765625
28,72.1435546875
29,71.77734375
30,74.3408203125
31,75.439453125
32,77.63671875
33,79.1015625
34,76.904296875
35,73.974609375
36,71.044921875
37,71.044921875
38,71.77734375
39,72.1435546875
40,73.974609375
41,75.8056640625
42,76.904296875
43,75.439453125
44,73.974609375
45,75.439453125
46,74.70703125
47,71.044921875
48,70.3125
49,71.4111328125
50,72.509765625
51,73.974609375
52,77.63671875
53,78.369140625
54,76.171875
55,73.2421875
56,71.77734375
57,71.77734375
58,70.3125
59,68.84765625
60,69.580078125
61,69.9462890625
62,69.580078125
63,69.580078125
64,68.84765625
65,67.3828125
66,68.115234375
67,68.115234375
68,70.3125
