,0
0,60.05859375
1,65.185546875
2,63.720703125
3,61.8896484375
4,66.650390625
5,68.115234375
6,67.3828125
7,65.5517578125
8,65.91796875
9,67.0166015625
10,65.185546875
11,58.59375
12,58.2275390625
13,59.6923828125
14,61.5234375
15,61.5234375
16,57.4951171875
17,55.6640625
18,62.255859375
19,72.8759765625
20,75.439453125
21,75.439453125
22,72.509765625
23,69.580078125
24,69.580078125
25,68.115234375
26,65.5517578125
27,67.0166015625
28,73.974609375
29,74.70703125
30,72.509765625
31,71.77734375
32,72.509765625
33,74.70703125
34,73.974609375
35,71.044921875
36,70.3125
37,71.044921875
38,71.77734375
39,71.77734375
40,71.044921875
41,71.77734375
42,71.77734375
43,72.509765625
44,71.044921875
45,68.84765625
46,68.115234375
47,66.650390625
48,64.453125
49,60.05859375
50,61.1572265625
51,63.3544921875
52,64.453125
53,65.91796875
54,68.84765625
55,72.8759765625
56,73.2421875
