,0
0,59.326171875
1,56.396484375
2,56.396484375
3,60.4248046875
4,70.3125
5,70.3125
6,68.115234375
7,43.9453125
8,53.8330078125
9,56.396484375
10,56.0302734375
11,55.6640625
12,46.875
13,58.9599609375
14,61.8896484375
15,63.720703125
16,65.185546875
17,64.8193359375
18,61.5234375
19,47.607421875
20,46.5087890625
21,51.26953125
22,54.19921875
23,56.396484375
24,47.607421875
25,56.7626953125
26,57.12890625
27,62.6220703125
28,68.4814453125
29,68.115234375
30,67.3828125
31,68.4814453125
32,71.044921875
33,71.044921875
34,70.3125
35,72.509765625
36,73.974609375
37,72.509765625
38,69.9462890625
39,70.3125
40,67.3828125
41,68.4814453125
42,56.396484375
43,60.4248046875
44,71.77734375
45,73.2421875
46,71.77734375
47,68.84765625
48,66.650390625
49,71.044921875
50,66.650390625
51,70.3125
52,71.77734375
53,71.4111328125
54,69.2138671875
55,61.5234375
56,72.1435546875
57,74.70703125
58,74.70703125
59,73.974609375
60,75.439453125
61,75.439453125
62,76.171875
63,76.171875
64,76.904296875
65,76.171875
66,74.70703125
67,74.70703125
68,73.974609375
69,68.4814453125
70,67.3828125
71,61.5234375
72,58.2275390625
73,56.7626953125
74,59.6923828125
75,55.6640625
76,63.3544921875
77,70.3125
78,72.8759765625
79,71.77734375
80,65.91796875
81,61.8896484375
82,61.5234375
83,58.59375
84,62.98828125
85,68.115234375
86,67.3828125
87,64.0869140625
88,67.3828125
89,70.3125
90,72.509765625
91,72.8759765625
92,73.974609375
93,73.974609375
94,71.044921875
95,65.5517578125
96,65.185546875
97,67.3828125
98,74.3408203125
99,73.974609375
100,63.3544921875
101,73.6083984375
102,73.2421875
103,69.580078125
104,70.3125
105,72.509765625
106,71.77734375
107,71.4111328125
108,73.2421875
109,76.171875
110,76.904296875
111,77.63671875
112,76.171875
113,72.509765625
114,70.3125
115,69.580078125
116,69.580078125
117,68.84765625
118,69.580078125
119,69.580078125
120,71.77734375
121,75.439453125
122,78.0029296875
123,76.5380859375
124,74.70703125
125,75.8056640625
126,76.5380859375
127,75.439453125
128,73.6083984375
129,73.2421875
130,71.044921875
131,69.580078125
132,66.650390625
133,66.2841796875
134,67.3828125
135,68.115234375
136,68.84765625
137,69.580078125
138,74.3408203125
139,74.70703125
140,73.974609375
141,73.974609375
142,75.439453125
143,74.3408203125
144,73.2421875
145,73.2421875
146,72.509765625
147,70.3125
148,67.0166015625
149,72.8759765625
150,71.77734375
151,70.3125
152,70.6787109375
153,75.439453125
