,0
0,81.298828125
1,76.904296875
2,73.974609375
3,63.720703125
4,62.255859375
5,75.0732421875
6,76.904296875
7,76.904296875
8,75.439453125
9,40.283203125
10,42.48046875
11,53.1005859375
12,55.6640625
13,55.6640625
14,45.7763671875
15,58.2275390625
16,78.0029296875
17,78.0029296875
18,73.974609375
19,65.5517578125
20,54.19921875
21,53.466796875
22,56.0302734375
23,45.7763671875
24,56.7626953125
25,57.12890625
26,62.6220703125
27,66.650390625
28,72.509765625
29,71.044921875
30,70.3125
31,71.044921875
32,71.044921875
33,71.044921875
34,71.4111328125
35,72.509765625
36,73.974609375
37,76.171875
38,77.63671875
39,78.369140625
40,78.369140625
41,77.63671875
42,75.439453125
43,74.70703125
44,76.904296875
45,73.2421875
46,80.2001953125
47,76.5380859375
48,69.9462890625
49,68.84765625
50,75.0732421875
51,75.439453125
52,76.904296875
53,76.5380859375
54,75.439453125
55,74.70703125
56,75.439453125
57,75.439453125
58,76.171875
59,74.70703125
60,73.2421875
61,76.171875
62,77.63671875
63,72.1435546875
64,72.509765625
65,72.8759765625
66,72.8759765625
67,73.974609375
68,75.439453125
69,79.4677734375
70,83.49609375
71,80.56640625
72,75.8056640625
73,74.70703125
74,74.70703125
75,75.439453125
76,73.974609375
77,71.77734375
78,73.974609375
79,78.369140625
80,80.2001953125
81,79.833984375
82,77.63671875
83,75.439453125
84,74.70703125
85,76.904296875
86,81.298828125
87,80.56640625
88,77.63671875
89,77.2705078125
90,80.2001953125
91,81.298828125
92,83.49609375
93,90.087890625
94,80.56640625
95,73.974609375
96,73.974609375
97,76.5380859375
98,78.369140625
99,77.63671875
100,76.171875
101,77.2705078125
102,75.0732421875
103,75.0732421875
104,82.763671875
105,86.7919921875
106,79.833984375
107,78.369140625
108,76.171875
109,68.84765625
110,79.833984375
111,80.56640625
112,71.77734375
113,72.509765625
114,72.509765625
115,71.044921875
116,68.84765625
117,70.3125
118,71.77734375
119,74.70703125
120,76.904296875
121,76.171875
122,75.439453125
123,76.171875
124,76.904296875
125,76.904296875
126,76.904296875
127,72.509765625
128,61.1572265625
