,0
0,73.974609375
1,75.439453125
2,74.70703125
3,73.6083984375
4,72.509765625
5,74.70703125
6,73.2421875
7,73.2421875
8,73.6083984375
9,74.70703125
10,73.2421875
11,73.2421875
12,73.2421875
13,71.77734375
14,68.115234375
15,68.84765625
16,70.3125
17,71.044921875
18,71.4111328125
19,71.044921875
20,69.580078125
21,69.580078125
22,69.580078125
23,72.1435546875
24,72.509765625
25,70.3125
26,67.3828125
27,68.115234375
28,69.9462890625
29,68.84765625
30,71.77734375
31,71.77734375
32,69.9462890625
33,69.2138671875
34,71.044921875
35,73.2421875
36,73.974609375
37,72.509765625
38,73.2421875
39,73.974609375
40,73.2421875
41,72.509765625
42,74.70703125
43,73.974609375
44,75.439453125
45,77.63671875
46,75.439453125
47,71.77734375
48,68.84765625
49,69.580078125
50,70.3125
51,73.2421875
52,74.70703125
53,74.3408203125
54,74.70703125
55,73.974609375
56,73.6083984375
57,74.70703125
58,73.2421875
59,71.77734375
60,73.2421875
61,73.974609375
62,73.2421875
63,73.6083984375
64,73.2421875
65,71.4111328125
66,72.509765625
67,73.2421875
68,72.509765625
