,0
0,52.734375
1,52.001953125
2,53.8330078125
3,52.3681640625
4,50.537109375
5,49.8046875
6,52.001953125
7,54.5654296875
8,51.26953125
9,48.33984375
10,50.537109375
11,54.19921875
12,56.396484375
13,57.4951171875
14,56.7626953125
15,57.861328125
16,58.59375
17,58.59375
18,54.19921875
19,53.1005859375
20,52.001953125
21,54.931640625
22,56.0302734375
23,55.6640625
24,54.931640625
25,57.861328125
26,56.7626953125
27,55.6640625
28,53.466796875
29,54.5654296875
30,57.12890625
31,56.0302734375
32,52.734375
33,53.466796875
34,52.001953125
35,50.537109375
36,49.072265625
37,50.9033203125
38,53.466796875
39,54.19921875
40,54.19921875
41,56.396484375
42,78.7353515625
43,61.8896484375
44,57.861328125
45,54.931640625
46,54.19921875
47,55.2978515625
48,56.0302734375
49,57.861328125
50,57.12890625
51,55.6640625
52,55.6640625
53,54.931640625
54,53.466796875
55,53.466796875
56,53.8330078125
57,57.4951171875
58,55.2978515625
59,50.9033203125
60,55.6640625
61,55.6640625
62,53.8330078125
63,53.1005859375
64,52.001953125
65,52.734375
66,53.466796875
67,52.734375
68,52.734375
69,56.7626953125
70,59.6923828125
71,60.05859375
72,59.326171875
73,60.05859375
74,60.05859375
75,64.453125
76,61.8896484375
77,60.05859375
78,57.12890625
79,57.861328125
80,57.861328125
