,0
0,66.650390625
1,68.115234375
2,68.84765625
3,68.115234375
4,68.115234375
5,68.84765625
6,71.77734375
7,71.044921875
8,70.3125
9,70.3125
10,68.84765625
11,64.453125
12,63.720703125
13,62.6220703125
14,62.98828125
15,60.791015625
16,63.720703125
17,66.650390625
18,68.115234375
19,70.3125
20,70.3125
21,70.6787109375
22,69.580078125
23,69.580078125
24,68.84765625
25,66.2841796875
26,62.6220703125
27,69.2138671875
28,76.171875
29,73.974609375
30,71.77734375
31,72.1435546875
32,73.2421875
33,75.439453125
34,76.171875
35,78.369140625
36,72.1435546875
37,65.5517578125
38,46.875
39,47.9736328125
40,49.4384765625
41,52.001953125
42,49.8046875
43,48.33984375
44,57.12890625
45,68.115234375
46,67.7490234375
47,73.2421875
48,76.904296875
49,41.748046875
