,0
0,64.453125
1,88.623046875
2,48.33984375
3,54.19921875
4,53.466796875
5,52.734375
6,53.466796875
7,57.4951171875
8,62.98828125
9,110.2294921875
10,150.146484375
11,62.255859375
12,55.6640625
13,54.5654296875
14,56.396484375
15,61.5234375
16,57.861328125
17,58.59375
18,61.5234375
19,85.693359375
20,87.158203125
21,66.2841796875
22,62.255859375
23,56.396484375
24,66.650390625
25,58.9599609375
26,125.244140625
27,121.2158203125
28,64.0869140625
29,58.59375
30,56.0302734375
31,55.6640625
32,61.8896484375
33,65.5517578125
34,67.3828125
35,76.5380859375
36,73.6083984375
37,69.2138671875
38,60.791015625
39,58.9599609375
40,58.9599609375
41,54.19921875
42,56.396484375
43,65.91796875
44,68.115234375
45,75.0732421875
46,71.4111328125
47,60.791015625
48,64.0869140625
49,78.0029296875
50,69.9462890625
51,70.3125
52,65.5517578125
53,63.720703125
54,58.59375
55,57.4951171875
56,57.861328125
57,60.05859375
58,56.0302734375
59,57.12890625
60,53.8330078125
61,55.6640625
62,57.12890625
63,56.396484375
64,54.19921875
65,54.19921875
66,52.001953125
67,49.4384765625
68,47.607421875
69,56.7626953125
70,56.396484375
71,57.861328125
72,63.720703125
73,75.0732421875
74,79.1015625
75,80.56640625
