,0
0,70.3125
1,69.580078125
2,69.580078125
3,67.3828125
4,65.185546875
5,62.6220703125
6,61.5234375
7,59.326171875
8,61.8896484375
9,58.59375
10,65.91796875
11,67.3828125
12,68.84765625
13,68.4814453125
14,66.650390625
15,56.396484375
16,53.466796875
17,53.466796875
18,55.2978515625
19,56.396484375
20,58.59375
21,61.5234375
22,59.6923828125
23,54.931640625
24,54.931640625
25,60.4248046875
26,65.185546875
27,67.3828125
28,65.185546875
29,63.720703125
30,63.720703125
31,64.453125
32,64.453125
33,65.91796875
34,68.115234375
35,65.91796875
36,53.1005859375
37,54.931640625
38,50.537109375
39,49.072265625
40,48.33984375
41,68.84765625
42,66.650390625
43,65.185546875
44,66.2841796875
45,68.115234375
46,68.115234375
47,67.3828125
48,68.84765625
49,69.2138671875
50,67.0166015625
51,67.3828125
52,52.001953125
53,47.2412109375
54,49.072265625
55,49.8046875
56,48.33984375
57,47.2412109375
58,67.0166015625
59,70.3125
60,69.580078125
61,67.3828125
62,64.8193359375
63,65.185546875
64,69.9462890625
65,66.650390625
66,66.650390625
67,64.8193359375
68,65.5517578125
