,0
0,61.5234375
1,59.6923828125
2,62.6220703125
3,65.185546875
4,69.580078125
5,71.77734375
6,63.3544921875
7,57.4951171875
8,61.5234375
9,58.59375
10,56.0302734375
11,56.7626953125
12,56.396484375
13,58.59375
14,60.791015625
15,62.255859375
16,61.5234375
17,58.9599609375
18,57.12890625
19,54.931640625
20,55.6640625
21,59.6923828125
22,57.861328125
23,61.5234375
24,60.05859375
25,60.791015625
26,60.05859375
27,61.8896484375
28,58.2275390625
29,62.98828125
30,65.91796875
31,64.0869140625
32,61.8896484375
33,65.91796875
34,53.8330078125
35,52.734375
36,57.861328125
37,61.1572265625
38,56.396484375
39,53.1005859375
40,54.5654296875
41,60.791015625
42,62.6220703125
43,66.2841796875
44,73.2421875
45,71.4111328125
46,71.044921875
47,69.9462890625
48,68.84765625
49,68.4814453125
50,69.9462890625
51,68.4814453125
52,67.3828125
53,67.7490234375
54,64.0869140625
55,59.6923828125
56,61.5234375
57,68.4814453125
58,71.044921875
59,70.3125
60,72.8759765625
61,73.974609375
62,73.974609375
63,73.974609375
64,72.509765625
65,73.974609375
66,75.8056640625
67,79.833984375
