,0
0,56.396484375
1,62.6220703125
2,71.044921875
3,71.044921875
4,71.77734375
5,71.77734375
6,67.7490234375
7,67.0166015625
8,63.3544921875
9,57.861328125
10,57.861328125
11,57.861328125
12,57.861328125
13,58.59375
14,60.791015625
15,60.791015625
16,64.8193359375
17,65.91796875
18,67.0166015625
19,63.3544921875
20,65.185546875
21,64.453125
22,61.5234375
23,57.861328125
24,62.255859375
25,62.98828125
26,62.255859375
27,68.115234375
28,75.0732421875
29,73.2421875
30,67.0166015625
31,67.0166015625
32,61.5234375
