,0
0,51.26953125
1,52.3681640625
2,52.3681640625
3,53.466796875
4,56.396484375
5,59.6923828125
6,59.326171875
7,59.326171875
8,58.59375
9,56.7626953125
10,61.1572265625
11,55.2978515625
12,52.3681640625
13,50.537109375
14,50.9033203125
15,56.396484375
16,58.59375
17,56.0302734375
18,53.466796875
19,52.734375
20,56.396484375
21,60.05859375
22,57.12890625
23,55.6640625
24,54.19921875
25,53.466796875
26,57.4951171875
27,58.9599609375
28,58.9599609375
29,52.734375
30,52.001953125
31,55.6640625
32,57.4951171875
33,58.59375
34,55.6640625
35,53.466796875
36,53.1005859375
37,54.19921875
38,55.2978515625
39,58.59375
40,55.2978515625
41,56.396484375
42,54.19921875
43,56.396484375
44,57.12890625
45,52.3681640625
46,52.001953125
47,52.3681640625
48,55.2978515625
49,54.931640625
50,51.6357421875
51,54.931640625
52,56.7626953125
53,57.12890625
54,56.396484375
55,54.19921875
56,51.6357421875
57,53.1005859375
58,53.466796875
59,55.6640625
60,60.05859375
61,56.0302734375
62,58.9599609375
63,56.396484375
64,59.326171875
65,55.6640625
66,56.0302734375
67,53.466796875
68,52.001953125
