,0
0,79.1015625
1,86.42578125
2,83.8623046875
3,78.369140625
4,71.4111328125
5,69.580078125
6,68.84765625
7,66.2841796875
8,62.98828125
9,61.5234375
10,65.5517578125
11,63.720703125
12,63.3544921875
13,68.115234375
14,78.0029296875
15,73.2421875
16,65.185546875
17,58.2275390625
18,57.861328125
19,61.5234375
20,62.255859375
21,60.791015625
22,58.59375
23,56.0302734375
24,54.931640625
25,58.9599609375
26,57.12890625
27,60.05859375
28,62.6220703125
29,61.5234375
30,57.861328125
31,55.6640625
32,60.05859375
33,60.791015625
34,60.05859375
35,61.5234375
36,60.791015625
