,0
0,58.59375
1,57.4951171875
2,61.5234375
3,60.4248046875
4,60.791015625
5,61.1572265625
6,62.255859375
7,60.791015625
8,58.9599609375
9,60.05859375
10,60.4248046875
11,62.255859375
12,62.98828125
13,64.453125
14,64.8193359375
15,65.185546875
16,60.791015625
17,60.05859375
18,59.326171875
19,62.255859375
20,60.05859375
21,61.8896484375
22,62.255859375
23,61.5234375
24,59.326171875
25,60.791015625
26,60.791015625
27,63.3544921875
28,68.84765625
29,74.70703125
30,69.2138671875
31,68.84765625
32,70.3125
33,67.3828125
34,67.3828125
35,67.3828125
36,62.6220703125
37,65.185546875
38,64.0869140625
39,67.3828125
40,69.2138671875
41,69.580078125
42,66.650390625
43,64.0869140625
44,60.791015625
45,60.05859375
46,63.720703125
47,66.650390625
48,61.5234375
49,56.0302734375
50,58.9599609375
51,58.9599609375
52,57.4951171875
53,55.2978515625
54,60.4248046875
55,63.720703125
56,65.185546875
57,66.2841796875
58,66.650390625
59,65.91796875
60,65.91796875
61,65.5517578125
62,65.91796875
63,66.650390625
64,64.453125
65,63.720703125
66,65.91796875
67,67.3828125
68,65.91796875
69,64.453125
70,61.8896484375
71,61.5234375
72,61.5234375
73,66.650390625
74,67.7490234375
75,62.98828125
76,64.8193359375
77,67.7490234375
78,69.2138671875
79,66.650390625
80,62.255859375
81,59.6923828125
82,56.396484375
83,57.12890625
84,62.255859375
85,63.3544921875
86,65.185546875
87,63.720703125
88,67.3828125
89,71.4111328125
90,67.3828125
91,67.3828125
