,0
0,80.9326171875
1,81.6650390625
2,81.298828125
3,83.49609375
4,82.763671875
5,77.63671875
6,79.833984375
7,76.5380859375
8,76.5380859375
9,74.3408203125
10,66.2841796875
11,64.453125
12,64.453125
13,56.396484375
14,57.861328125
15,60.05859375
16,62.98828125
17,63.720703125
18,62.255859375
19,62.255859375
20,67.3828125
21,71.044921875
22,77.63671875
23,78.369140625
24,77.2705078125
25,73.6083984375
26,64.8193359375
27,69.9462890625
28,69.580078125
29,68.115234375
30,67.3828125
31,67.3828125
32,62.6220703125
33,53.8330078125
34,52.734375
35,57.12890625
36,59.6923828125
37,68.4814453125
38,69.9462890625
39,72.8759765625
40,73.6083984375
