,0
0,52.3681640625
1,54.931640625
2,57.12890625
3,54.5654296875
4,56.396484375
5,58.59375
6,60.4248046875
7,62.255859375
8,58.59375
9,56.0302734375
10,52.001953125
11,56.7626953125
12,58.59375
13,60.05859375
14,58.59375
15,54.5654296875
16,52.3681640625
17,49.072265625
18,50.1708984375
19,53.8330078125
20,58.9599609375
21,58.59375
22,60.791015625
23,58.9599609375
24,52.001953125
25,50.537109375
26,49.8046875
27,49.4384765625
28,49.4384765625
29,52.734375
30,54.931640625
31,56.7626953125
32,55.6640625
33,60.05859375
34,55.6640625
35,53.1005859375
36,50.9033203125
37,50.9033203125
38,53.466796875
39,58.9599609375
40,58.59375
41,57.861328125
42,57.12890625
43,55.6640625
44,53.466796875
45,53.8330078125
46,54.19921875
47,55.2978515625
48,55.2978515625
49,52.734375
50,54.5654296875
51,61.8896484375
52,63.720703125
53,68.84765625
54,64.453125
55,58.9599609375
56,53.466796875
57,52.734375
58,53.8330078125
59,53.466796875
60,54.19921875
61,53.466796875
62,52.734375
63,52.001953125
64,50.537109375
65,53.1005859375
66,54.19921875
67,57.861328125
