,0
0,60.791015625
1,62.6220703125
2,65.185546875
3,65.185546875
4,66.650390625
5,62.255859375
6,61.5234375
7,63.720703125
8,63.720703125
9,64.0869140625
10,67.7490234375
11,65.185546875
12,71.044921875
13,72.1435546875
14,64.0869140625
15,58.2275390625
16,60.791015625
17,62.98828125
18,64.453125
19,69.2138671875
20,76.5380859375
21,73.6083984375
22,71.044921875
23,62.255859375
24,65.91796875
25,66.650390625
26,68.4814453125
27,66.2841796875
28,70.6787109375
29,68.84765625
30,68.115234375
31,67.7490234375
32,72.8759765625
33,69.2138671875
34,66.650390625
35,63.3544921875
36,65.185546875
37,68.4814453125
38,69.9462890625
39,71.044921875
40,70.6787109375
41,60.791015625
42,62.6220703125
43,64.8193359375
44,64.8193359375
45,63.3544921875
46,62.255859375
47,71.044921875
48,73.974609375
49,72.509765625
50,70.3125
51,67.7490234375
52,62.255859375
53,64.0869140625
54,62.6220703125
55,64.0869140625
56,62.98828125
57,63.720703125
58,65.5517578125
59,68.115234375
60,67.3828125
61,64.453125
62,62.255859375
63,62.255859375
64,61.5234375
65,62.255859375
66,62.98828125
67,69.580078125
68,80.56640625
