,0
0,53.466796875
1,52.734375
2,54.19921875
3,56.7626953125
4,67.3828125
5,65.91796875
6,62.98828125
7,61.1572265625
8,65.91796875
9,68.84765625
10,68.115234375
11,65.5517578125
12,53.8330078125
13,61.5234375
14,65.185546875
15,65.185546875
16,56.0302734375
17,56.396484375
18,60.4248046875
19,63.720703125
20,65.5517578125
21,65.91796875
22,57.12890625
23,52.001953125
24,52.001953125
25,51.26953125
26,54.19921875
27,52.734375
28,55.6640625
29,64.453125
30,64.8193359375
31,66.2841796875
32,66.650390625
33,61.1572265625
34,60.05859375
35,62.255859375
36,60.05859375
37,60.791015625
38,60.791015625
39,56.396484375
40,57.4951171875
41,60.791015625
42,62.255859375
43,60.791015625
44,59.6923828125
45,72.1435546875
46,75.8056640625
47,74.3408203125
48,66.650390625
49,58.2275390625
50,58.59375
51,62.255859375
52,66.650390625
53,70.6787109375
54,71.044921875
55,75.8056640625
56,75.0732421875
57,71.044921875
58,68.115234375
59,61.1572265625
60,62.255859375
61,62.255859375
62,63.720703125
63,62.255859375
64,62.255859375
65,71.044921875
66,70.6787109375
67,69.2138671875
68,67.0166015625
69,68.84765625
70,66.2841796875
71,61.5234375
72,58.9599609375
73,62.255859375
74,61.5234375
