,0
0,62.6220703125
1,60.05859375
2,60.05859375
3,55.2978515625
4,56.396484375
5,55.2978515625
6,60.4248046875
7,64.0869140625
8,66.650390625
9,65.185546875
10,62.255859375
11,66.2841796875
12,65.185546875
13,70.3125
14,71.044921875
15,68.84765625
16,67.3828125
17,66.650390625
18,64.0869140625
19,63.3544921875
20,60.4248046875
21,63.720703125
22,63.720703125
23,61.8896484375
24,60.05859375
25,61.5234375
26,64.453125
27,64.453125
28,70.3125
29,70.3125
30,68.115234375
31,65.91796875
32,63.720703125
33,62.255859375
34,60.791015625
35,62.255859375
36,63.720703125
37,64.0869140625
38,70.3125
39,70.3125
