,0
0,68.115234375
1,65.5517578125
2,69.2138671875
3,64.0869140625
4,60.791015625
5,64.453125
6,62.255859375
7,61.5234375
8,57.861328125
9,57.4951171875
10,54.5654296875
11,58.9599609375
12,57.12890625
13,64.453125
14,64.453125
15,68.84765625
16,68.84765625
17,65.5517578125
18,63.3544921875
19,60.791015625
20,63.3544921875
21,64.0869140625
22,61.5234375
23,60.05859375
24,63.720703125
25,64.0869140625
26,63.720703125
27,58.59375
28,59.326171875
29,60.791015625
30,67.0166015625
31,66.650390625
32,64.8193359375
33,60.791015625
34,62.98828125
35,63.720703125
36,62.255859375
37,59.326171875
38,61.5234375
39,65.185546875
40,61.8896484375
41,63.3544921875
42,62.98828125
43,63.720703125
44,64.0869140625
45,64.8193359375
46,65.91796875
47,65.91796875
48,62.6220703125
49,62.98828125
50,67.0166015625
51,69.580078125
52,67.7490234375
53,66.650390625
54,65.185546875
