,0
0,41.748046875
1,45.7763671875
2,42.8466796875
3,41.015625
4,43.212890625
5,45.41015625
6,45.0439453125
7,44.3115234375
8,44.3115234375
9,44.3115234375
10,43.5791015625
11,42.48046875
12,44.677734375
13,40.6494140625
14,39.55078125
15,42.48046875
16,39.55078125
17,40.6494140625
18,41.3818359375
19,44.3115234375
20,42.48046875
21,39.55078125
22,39.55078125
23,39.55078125
24,39.55078125
25,39.55078125
26,39.55078125
27,39.55078125
28,39.55078125
29,39.55078125
30,39.55078125
31,39.55078125
32,39.55078125
33,39.55078125
34,39.55078125
35,39.55078125
36,39.55078125
37,39.55078125
38,39.55078125
39,39.55078125
40,39.55078125
41,39.55078125
42,39.55078125
43,39.55078125
44,39.55078125
45,39.55078125
46,39.55078125
47,39.55078125
48,39.55078125
49,39.55078125
50,39.55078125
51,39.55078125
52,39.55078125
53,39.55078125
54,39.9169921875
