,0
0,74.70703125
1,78.7353515625
2,70.3125
3,71.77734375
4,71.77734375
5,69.580078125
6,70.3125
7,71.044921875
8,68.84765625
9,65.185546875
10,68.115234375
11,63.720703125
12,64.8193359375
13,62.98828125
14,63.720703125
15,62.255859375
16,62.6220703125
17,67.7490234375
18,69.580078125
19,68.4814453125
20,71.77734375
21,73.2421875
22,75.0732421875
23,76.904296875
24,78.369140625
25,80.56640625
26,93.3837890625
27,75.0732421875
28,67.3828125
29,68.115234375
30,67.3828125
31,67.0166015625
32,65.91796875
33,70.6787109375
34,76.5380859375
35,74.70703125
36,71.77734375
37,71.4111328125
38,72.1435546875
39,73.2421875
40,73.6083984375
41,73.974609375
42,76.171875
43,78.7353515625
44,72.8759765625
45,70.6787109375
46,80.56640625
47,79.833984375
48,79.4677734375
49,79.1015625
50,68.115234375
51,81.6650390625
52,77.63671875
53,71.77734375
54,71.044921875
55,68.115234375
