,0
0,61.1572265625
1,60.05859375
2,57.12890625
3,64.8193359375
4,64.453125
5,64.0869140625
6,69.9462890625
7,70.3125
8,67.7490234375
9,65.185546875
10,66.650390625
11,71.4111328125
12,68.84765625
13,68.115234375
14,69.580078125
15,69.580078125
16,70.3125
17,73.6083984375
18,79.1015625
19,82.03125
20,79.4677734375
21,72.509765625
22,68.4814453125
23,69.9462890625
24,64.8193359375
25,57.4951171875
26,54.19921875
27,53.466796875
28,60.4248046875
29,68.84765625
30,61.8896484375
31,60.4248046875
32,60.791015625
33,62.98828125
34,60.05859375
35,56.0302734375
