,0
0,68.115234375
1,72.1435546875
2,72.509765625
3,73.6083984375
4,75.439453125
5,75.439453125
6,75.439453125
7,74.70703125
8,75.439453125
9,69.2138671875
10,69.2138671875
11,72.509765625
12,71.4111328125
13,72.1435546875
14,72.8759765625
15,63.720703125
16,59.326171875
17,56.0302734375
18,54.5654296875
19,57.861328125
20,70.3125
21,73.2421875
22,75.0732421875
23,75.439453125
24,75.8056640625
25,73.974609375
26,73.974609375
27,77.63671875
28,74.70703125
29,73.6083984375
30,72.8759765625
31,71.044921875
32,71.77734375
33,73.974609375
34,72.509765625
35,78.369140625
36,78.369140625
37,79.833984375
38,77.63671875
39,74.70703125
40,73.974609375
41,72.509765625
42,73.974609375
43,76.171875
44,76.171875
45,69.9462890625
46,72.509765625
47,72.509765625
48,74.70703125
49,72.509765625
50,72.509765625
51,71.77734375
52,71.77734375
53,71.77734375
54,73.974609375
55,78.369140625
56,78.369140625
57,77.63671875
58,71.77734375
59,71.044921875
60,71.77734375
61,74.3408203125
62,75.439453125
63,75.439453125
64,73.2421875
65,65.185546875
66,62.98828125
67,63.3544921875
68,65.185546875
